Industry,Stage,Revenue,Company_Age,Profit_Margin,Employee_Count,Growth_Rate,Operating_Expenses,Net_Profit,Marketing_Budget,R&D_Budget,Operations_Cost,Salaries,Legal_Compliance,Miscellaneous
Retail,Seed,5283083,18,25.874402639276013,424,6.263867921079452,3536096,1776898,959720.2027823995,353122.6418919914,2458500.650789125,3662865.3333333335,66418.43365529236,105626.68112493247
Manufacturing,Seed,8189541,13,14.04704654658217,630,27.414171029047317,6560795,1222824,1463672.9779721894,916882.8220662805,3027129.173129065,3572835.0,289432.22115921363,407562.8691731523
Retail,Mature,4302961,16,-5.480064678834853,885,21.07359582875719,6583678,3921710,598952.3263527142,620794.0633333971,3652767.914989106,6046910.0,184161.2029768633,192528.86490926624
Healthcare,Seed,6538925,19,37.836298066668604,925,35.31806240202024,7195802,2879503,571772.2469731779,272660.9442393356,3987601.0907466006,7173991.666666667,243868.89433741267,93919.37089746656
Retail,Growth-stage,1300502,11,-4.0425672041830305,286,16.98987008883487,3818728,2829351,195360.25799133474,162998.59848533862,2639318.2773512276,2832377.1666666665,26114.098543407912,61464.72290716527
Manufacturing,Early-stage,9429239,1,-7.230130335917314,942,45.27970558517949,4792106,2632136,1626237.7167490649,587844.7430421893,3353606.6340074283,3580306.5,194111.25450134432,385631.8726734749
Healthcare,Mature,7319456,17,28.65942897235621,193,24.617659978338885,4708625,336450,461653.95364165533,571112.891157627,2961296.746411941,1752504.3333333333,250955.69048596645,117042.06946536402
Tech,Early-stage,3295371,1,18.203178887994984,777,0.8187862666341319,2776382,2706994,438476.94669526414,195457.59502637523,1592607.772390799,6796030.5,85361.7765099863,79170.72479110317
Finance,Early-stage,511135,18,6.401908269954816,740,19.504735248689844,611888,4816983,60081.75326287756,19843.986533898933,402156.218182408,2886308.3333333335,18103.489568492652,19030.531414800225
Finance,Seed,2053217,1,38.586128870488,62,-2.4555568588985337,6081493,3869740,180243.12515665952,142173.52338160464,3077755.387751769,238674.16666666666,65337.29407062778,33670.65147774997
Manufacturing,Seed,2772318,12,6.2555703942738425,873,12.490654442247358,4654029,826794,438831.3262072626,321984.4386708673,2954578.440357433,7386525.75,111339.90861831231,37128.91238707622
Healthcare,Mature,6548839,13,8.598819396129684,85,0.48052743993712177,109616,2494519,961562.6153880509,689214.5455515139,66586.76710881726,306099.1666666667,176230.0657324188,323914.65957729524
Manufacturing,Early-stage,5926346,9,21.338453300507947,792,24.93102000984558,3652862,3744300,719502.3848231888,751839.2409653892,2268411.7927969615,4963134.0,201078.29667865974,74361.02299411107
Finance,Early-stage,9711428,16,19.130573327965358,70,42.57546904437546,1750689,3952691,1600216.3599037228,492333.20546556625,1206151.9578977271,467016.6666666667,255937.06960452543,375728.4944582882
Finance,Seed,5356432,14,-7.921565257927634,893,37.63935450109765,1033603,3263122,612908.4443721394,235425.00129730543,502650.7120353479,7637680.166666667,177678.4686674583,149039.00184878867
Tech,Mature,4279746,4,21.911400491147923,681,33.255569189081136,1860163,4455250,487999.36278918217,146927.69194760476,1026956.2833207495,6396803.25,185812.23854081615,115157.7262658836
Finance,Mature,9850403,18,10.119334937380067,334,41.72155789919723,5436518,1318944,790270.7382524811,772783.6217420083,3465902.1121844,1966007.5,371464.4281773333,295107.0888352056
Finance,Growth-stage,8027719,1,3.269139790848234,113,-3.0694630490196357,2614100,-234981,1571244.325450134,816713.8476565917,1466168.9792141814,664995.5833333334,364456.60478455527,327380.75331270497
Healthcare,Growth-stage,3706192,14,-7.914183289047418,888,35.826312634830856,4254789,2093280,544423.9737070333,188864.3306987471,2789721.9608133174,7031924.0,152717.14253017533,47354.52557119599
Retail,Growth-stage,4078468,7,-2.41018753420453,130,13.715190111333147,2999253,1407768,532892.8073766851,327302.1221445836,1555154.4700307623,561275.0,53580.51591587658,179196.81093367722
Healthcare,Seed,3032681,2,25.714160797608578,930,3.5039316536165312,1558144,1036076,257405.67486084477,168587.34207952474,710410.8923774868,5567755.0,125776.73575034115,31658.307831999788
Finance,Growth-stage,258542,4,0.6135443080961185,157,17.992469064795266,7364112,513037,29587.273572523438,7779.898374180164,4630706.475538126,1025654.8333333334,5206.389017754703,8208.155895507025
Tech,Early-stage,7595803,2,27.993370565832798,157,33.15283582313748,7706686,2161470,1070055.5827143092,490395.80380667717,4411706.984604144,1227033.5,303423.34598128306,172085.82204014595
Healthcare,Seed,4896454,18,15.674023584859267,813,39.80285696164886,4341179,2139818,334782.10426214396,177436.5662115595,3014753.9661920206,6692412.75,65479.62334644432,225721.93381901196
Manufacturing,Mature,1875772,7,-0.5776865838075587,213,31.775107818385344,915948,2308130,107561.83619418403,245843.712726071,629969.2356707382,1504064.0,75610.0802829959,37135.50961140986
Manufacturing,Early-stage,660377,15,5.285102509734777,640,32.72888844018732,3359120,1125718,57842.53485994447,39919.373521215864,2212417.0280402736,2748746.6666666665,20516.806069627306,9035.371262267545
Retail,Growth-stage,4435792,15,6.1402701482597095,261,22.098756337975548,4467565,4008198,313435.33514020825,185520.4473827159,2834832.5491552395,2275028.25,159482.78505174955,78404.61878668003
Healthcare,Growth-stage,8246101,17,17.54668322468569,220,42.680572716418276,2542312,-86566,1589569.6797225247,516656.916569242,1424393.144162581,2183206.6666666665,295085.7983259505,405560.2864463023
Manufacturing,Seed,8648300,18,0.1464460355995154,450,37.491585998551486,3235643,1701408,1088784.2058616707,777788.2998121106,2219223.3588380143,2667787.5,154792.63940767528,125065.87347434372
Retail,Growth-stage,1616265,3,0.6118797350305769,302,24.388803453127416,2407233,954180,188104.4026037763,159900.46945986504,1273453.185507441,2020883.3333333333,23360.258379842973,47659.346654415014
Finance,Early-stage,8521004,9,13.9031259755922,185,11.061561153917694,2344108,766284,567255.4243003266,1212006.5890467986,1111713.167177346,1623513.75,212739.92002496394,229259.12335830912
Manufacturing,Growth-stage,84759,1,11.15761493260203,536,9.19005754906578,2134543,1660605,10495.555584484988,6112.589263309316,1065343.6814775104,3456664.0,3963.088477769249,3229.1653165599596
Healthcare,Seed,1234861,1,0.39139644022291087,323,38.67330403126078,6462195,3024592,61901.41850601827,65162.82704284099,3611598.701328264,2168272.0833333335,58776.83257924344,26632.300384934573
Finance,Mature,1940007,15,5.511793546978064,658,7.16380751798328,940680,2663692,204264.796505006,86272.88666871222,513726.2027913138,5507898.666666667,22963.261290136106,34026.89894549449
Tech,Mature,436529,3,21.662390414484875,487,25.93533490707141,7976245,4921671,76677.5230786139,20752.047790252043,4923200.2778244475,1938016.5,21393.15050312781,14932.32271544239
Retail,Seed,8278969,2,-3.80455392208395,773,35.39557389449155,4107188,4142301,1556307.799650889,362974.8180966234,2870444.0233096797,4809283.916666667,193197.78256274178,247169.85507760078
Tech,Mature,6286220,5,33.32404259320414,303,28.57643689046875,2513480,4254378,1108900.125694849,906473.8003047592,1014929.6757547237,2615395.0,305174.03474564094,82033.5164024031
Tech,Early-stage,9186547,6,-2.524105776746235,328,33.50995649474898,2605882,3105814,1095983.9111895973,877883.1208573029,1690032.0372400184,2289276.0,140043.76574107812,286917.08904666355
Retail,Early-stage,2159591,1,31.907139842292516,620,44.34881891683685,4127268,307025,126807.0994161332,274433.67595353647,2111881.419181683,4062860.0,59550.22700556566,67726.35625748933
Healthcare,Seed,4145813,1,11.08971066525439,486,21.850452706336032,2941478,4914100,261980.3752398995,127635.13498766249,1286722.8022293642,4552807.5,101570.38993927916,48430.74853957894
Healthcare,Growth-stage,1241485,14,-7.497734887374577,547,35.92064753030575,3177435,-113491,87233.0935094753,113526.3245373104,1698780.108023767,2429819.5833333335,23989.967785061126,22906.61024319436
Finance,Mature,9657379,4,39.096413247961586,51,25.619140816287953,7154642,1122463,1524112.1567733781,970745.166710206,3321787.2676147297,224782.5,456119.93082809617,386084.7785400224
Manufacturing,Seed,7324869,1,34.58455105994623,55,35.61840851454447,1836975,-229550,450078.6550793742,634171.0088561629,897697.4425264383,412344.1666666667,356671.86202045844,293707.5812859102
Manufacturing,Seed,8709512,11,31.018554867755746,88,41.391071078840966,5393539,2144269,1088944.9889288475,272221.9975172128,2706749.3685956663,471320.6666666667,167683.68325223468,93889.16446616854
Finance,Mature,9056617,8,24.679520995239436,623,26.00627975677785,5691513,1129625,1553296.0503789186,284711.6036968748,2782862.800821132,2100652.1666666665,110835.82741413235,125360.77733682105
Finance,Seed,4057576,13,27.486391727939,330,32.69987044001214,4378141,3992633,303099.2416902098,144209.91136876695,2070798.4577590753,1686492.5,201477.0720919908,154542.53704753457
Retail,Mature,7099375,14,-1.3630766533013112,556,1.8301136634856956,4374752,2942332,356818.7566100065,831761.2737005178,2582839.5108159496,4388971.333333333,266493.06136604573,219727.71510376272
Finance,Early-stage,6434812,4,35.08737590333559,201,25.302197560743863,3899365,4956243,527153.6542067315,787281.9354357641,2228745.350699197,1664564.75,65471.057701740334,298451.71061774506
Finance,Seed,6670952,17,15.557516127422168,479,46.17625107253674,1057990,2924798,1152704.4118357343,298139.3794225901,721932.8672888094,3402895.8333333335,316649.42950046336,313415.66930804093
Finance,Seed,5105221,6,7.007999864841789,661,20.525709257582815,1143772,1934876,453701.38578305976,598239.1585782685,471626.00436934765,6379090.666666667,225143.79999340037,212078.13536515163
Manufacturing,Seed,9048024,7,25.80385030589143,665,-1.7935204885387757,5578639,4945936,677611.8932250115,749081.3858831847,3687121.8171616187,6592255.833333333,379578.030367225,351297.3981157099
Healthcare,Mature,6186907,4,30.328296400582573,334,-3.0939011197397592,5419193,4288878,440575.1006210618,494253.7075275708,2268654.50269173,2344067.6666666665,283986.3010476839,198004.1773221673
Manufacturing,Growth-stage,2973527,6,8.10891264475491,209,26.040823128497525,4491597,4212828,587335.5259761042,101350.78540105556,2701539.0458843354,1472021.8333333333,50507.19856079047,69620.35213521667
Manufacturing,Seed,659078,18,25.281218930344835,337,27.583972697948504,5933226,-195736,93964.03901002566,70048.15157223395,3592053.4207085622,3198214.25,10879.03304681455,6601.808086649459
Healthcare,Mature,6918588,5,-4.992077694351424,161,10.623633617823833,7137727,2827383,845255.6186737666,415080.10235332506,3547476.1972254696,846216.0,123194.45356303063,119671.57727730989
Tech,Seed,1763203,14,9.11529890905237,986,-3.894942394383181,7143513,518666,195946.6210305163,115780.70408984412,4068323.2625609483,6265208.333333333,44952.31672008033,75727.49430441351
Retail,Seed,2397310,1,6.749256421959334,255,12.316604876295134,5941775,-19693,231793.82883932372,286252.8520011484,3709171.2201976767,1156488.75,107127.53211678377,75897.84615741998
Tech,Early-stage,7504841,15,23.759312053030364,48,3.6493511099757345,4229493,4581731,713803.6392239261,1066882.9037497083,2707470.1904890602,323584.0,192197.8634016056,363208.0284590605
Retail,Growth-stage,1734946,15,21.054710979602884,503,4.714720752211656,4480329,2570241,346131.233398282,140199.33691722705,2413726.787600903,2642259.0,17511.740572510036,18129.454538828326
Finance,Seed,8932423,17,39.705128596435564,904,23.29894685711418,2588094,3744765,860531.7729683531,676535.2829878577,1695721.6442934026,4667276.666666667,201983.34777117477,350490.7376989482
Finance,Early-stage,9993426,17,22.45203465964687,898,40.32276929650384,6035736,3836323,1851336.7714934002,1159733.9325962928,2820856.728821288,4821137.5,319699.68103970506,239443.92214267293
Retail,Seed,5023705,8,32.87909349161082,146,41.599879441377986,5517504,2763626,599045.3941259822,252249.16965449866,2207458.3652496324,949206.8333333334,199885.36757588806,219394.29069406047
Manufacturing,Growth-stage,2081563,12,7.934655205847978,980,-0.21920738829015995,5672185,1604347,341876.57581809093,83512.42540903878,3148427.553939519,9518658.333333334,46404.36155883345,60876.813702299725
Healthcare,Seed,8367093,9,25.11524745587799,277,9.449299957552832,1151654,4000802,1414922.202898809,1183918.6733038307,471439.6466329067,1764790.0833333333,194174.3193112311,266812.31005164096
Tech,Mature,9300077,2,7.0421749818137584,458,8.777526166666854,3989673,3039888,1408277.3385220019,1363263.6754727403,2478690.43011529,3933227.6666666665,166005.52555828227,170662.70512016088
Manufacturing,Early-stage,5547934,1,23.323562412763117,381,12.500170843198664,1827197,142528,957865.470881626,759019.1715414344,924146.1881971199,1445323.5,104037.88269846085,147175.92602774533
Manufacturing,Early-stage,7128333,2,20.682286983531643,952,-4.8907351715608725,7184781,3616937,1110858.539085395,998655.9556983375,3745982.543122569,3315816.0,205928.30741093084,141855.58355296994
Tech,Seed,4780241,2,13.028258431394157,360,47.77044328272063,6414651,2908105,489043.9212032198,700359.3376690556,3762111.564061495,1944030.0,198626.47317217468,237598.6303525289
Healthcare,Growth-stage,4625075,14,17.76296324686517,610,29.63511244917852,401964,4756075,398902.28538281535,287320.07392730546,170116.3571872154,3634837.5,182715.51365084844,56815.43230404267
Retail,Early-stage,7353899,6,26.974530814070583,226,44.8254965820078,7728032,1903596,707607.8265691592,957535.1535597815,3901403.226226321,878160.6666666666,225067.60861210743,351862.47131526395
Manufacturing,Seed,1517288,6,23.76115864709302,471,13.288907481700356,3701447,588962,121441.10721264506,99303.8688577071,2457710.8239452327,4291909.0,16394.751972915034,74849.29816694524
Healthcare,Seed,3620840,6,-5.935870479883617,726,-1.7886072979193743,7285867,3390116,712622.4843230648,307172.1182809533,3975543.446767456,6001721.0,131461.37294029465,107087.13202439187
Retail,Seed,7890035,17,1.401881804572323,546,8.856162583739644,4116983,4865062,1317024.7837901907,300381.1640926123,1970420.6176118625,3304483.0,358023.06013145647,132152.37603193012
Healthcare,Seed,3152702,16,32.15760267605215,247,38.962835236244665,6384802,1070516,429562.786664091,196081.3054896669,4298703.96014492,1890414.5,95375.24663120085,88562.44112918878
Finance,Mature,8008232,19,0.058519773405743436,645,22.535899607271357,1478978,822020,598203.5912005765,619234.5935670077,840260.2204472536,5840797.5,237795.52167041608,385044.3935068251
Finance,Mature,1372390,13,-3.5030193842490416,916,45.14470937814298,1033450,4733484,154455.37206778873,204253.2456893853,415095.5128485402,9092445.0,14542.172914431645,17843.79558304938
Tech,Seed,9404236,2,25.837233039594324,27,-3.2257506828807303,5389837,234184,1151349.2706176045,816705.5747979317,2321639.831701,251262.0,414493.62243187486,410715.171613594
Finance,Growth-stage,598762,14,2.583419588766409,862,31.03953781191347,339614,4316612,47401.724154479096,23442.571259061402,214472.5638861188,3003782.6666666665,16406.68402292728,22640.48856679005
Healthcare,Early-stage,7163259,14,24.995977175598803,442,-0.7644871910596498,4975728,4918907,516853.99770992924,270855.0117424872,2491657.328672791,1581218.1666666667,159371.2527229359,82465.94230581024
Tech,Seed,1989567,17,-9.427370070670346,613,40.62754800443695,494364,3428550,288570.81198268174,188833.26135815022,260441.9585247254,4360626.583333333,20610.206313140498,60524.93466558393
Healthcare,Seed,4120955,1,3.025708813292491,136,9.72377870511623,680209,3564223,649242.8969490842,261123.3685443918,308089.9838607155,634020.6666666666,122440.49273078189,158591.04174009862
Manufacturing,Early-stage,8547311,13,7.731851519697283,889,28.49684404842386,3629274,3193486,780643.2731054284,1075485.2735038518,2029614.337867222,8195098.333333333,218401.46663188783,139745.76512768562
